Date.Time,City,State,Shape,Duration,Summary,Posted,Country,pop,lat,long,capital
2019-05-26,Bonnyville,AB,Light,5 minutes,Bright lights following one another in a straight line across the sky.  ((NUFORC Note:  String of Space Link satellites.  PD)),2019-06-07,Canada,6073,54.27,-110.75,0
2019-05-20,Edmonton,AB,Disk,10 minutes,White/grey Disk UFO seen Floating above Edmonton,2019-06-07,Canada,831979,53.57,-113.54,0
2019-04-22,Whitecourt,AB,Triangle,2 seconds,"Almost triangle, translucent craft in focus for only a few seconds,  wow.  ((anonymous report))",2019-04-25,Canada,8865,54.13,-115.68,0
2019-04-18,Cochrane,AB,Light,>1 hour,I have a video with 2 different angles looks like a antenna but that is why I took 2 different positions,2020-02-07,Canada,17798,51.19,-114.47,0
2019-04-18,Cochrane,AB,Light,>1 hour,I have a video with 2 different angles looks like a antenna but that is why I took 2 different positions,2020-02-07,Canada,4463,49.07,-81.02,0
2019-04-08,Sylvan Lake,AB,Light,3 seconds,"High-altitude white dot over Sylvan Lake, Alberta.  It did a curly que upwards and vanished.  3 second sighting.",2019-04-25,Canada,11327,52.31,-114.1,0
2019-04-03,Red Deer,AB,Triangle,5+ seconds,I was on my back deck when I caught sight of a triangular craft transparent in appearance but I could still distinguish its shape from,2019-04-08,Canada,75099,52.27,-113.83,0
2019-02-07,Lloydminster,AB,Changing,2 minutes,Black mass that looked like Starlings flying in formation at 35 to 40 thousand feet .,2019-03-14,Canada,23099,53.28,-110.01,0
2019-02-03,Spruce Grove,AB,Light,1 minute,It was a long yellow orange flash of light falling to earth.,2019-03-14,Canada,17976,53.53,-113.92,0
2019-01-28,High River,AB,Unknown,1 hour +,"Heli sound, low elev., circling. Red +green laser (?) light when viewed on approach. Long diamond rectangular. VERY dim but loud.",2019-02-01,Canada,9941,50.58,-113.87,0
2019-01-08,Calgary,AB,Unknown,2 minutes,Drone like UFO (No lights),2019-01-11,Canada,991432,51.05,-114.06,0
2019-01-01,Calgary,AB,Egg,7 minutes,White beam of light scanning me like a book during the day playing tennis with my daughter,2019-04-25,Canada,991432,51.05,-114.06,0
2018-12-07,Edmonton,AB,Light,Hours,"Bright light stationary, circling around in an orbit.",2018-12-14,Canada,831979,53.57,-113.54,0
2018-11-19,Edmonton,AB,Unknown,1 second,Bright white light but had grey circular shapes inside and was huge almost as big as the moon but close.  ((anonymous report)),2018-11-24,Canada,831979,53.57,-113.54,0
2018-10-16,Lethbridge,AB,Disk,5 minutes,My husband and I were walking home from work up in the sky we saw red lights lined up they were solid not blinking the object moved ver,2018-10-18,Canada,71390,49.69,-112.83,0
2018-08-20,Jasper,AB,Other,1 second,This sighting was by my phone not me. I was on vacation last year in the Rockie Mountains and took hundreds if not thousands of picture,2019-12-22,Canada,3953,52.88,-118.08,0
2018-08-20,Calgary,AB,Teardrop,15 minutes,Glowing stars scattered over Calgary Airport.,2018-08-22,Canada,991432,51.05,-114.06,0
2018-07-21,Lethbridge,AB,Light,2 minutes,A bright white light traveling slowly above my house no sound have pictures & video.  ((anonymous report)),2018-08-10,Canada,71390,49.69,-112.83,0
2018-07-15,Airdrie,AB,Triangle,4-5 seconds,Three lights in triangular formation. Swarmed by 3-5 singular lights moving at varying speeds and directions around triangular light.,2018-07-19,Canada,25863,51.3,-114.02,0
2018-07-13,Slave Lake,AB,Light,15 minutes,there was two small white light orbs floating in the sky and moving back and forth. They were floating above us and than would zip back,2020-06-25,Canada,7751,55.28,-114.78,0
2018-06-14,Calgary,AB,Circle,Night,"((HOAX??)) I was looking out my bedroom window, that's when I saw a floatng object, it was green and red.",2018-06-21,Canada,991432,51.05,-114.06,0
2018-05-07,Calgary,AB,Disk,20 minutes,((STUDENT REPORT??))  Creepy and unusual sighting at the local library.,2018-05-10,Canada,991432,51.05,-114.06,0
2018-05-05,Coaldale,AB,Unknown,4 seconds,Bright light shoots across the sky upward.,2018-05-10,Canada,6391,49.73,-112.62,0
2018-04-15,Canmore,AB,Light,3 seconds,Star emitted white light beam and rapidly changed direction.,2018-04-19,Canada,12834,51.09,-115.35,0
2018-03-31,Edmonton,AB,Circle,10 minutes,My son seen it first from our living room window. He said it looked like a meteor. I looked up and i thought it was the moon. He said b,2018-04-05,Canada,831979,53.57,-113.54,0
2018-01-21,Calgary,AB,Unknown,1 minute,"Buzzing UFO, not seen but heard.",2018-01-25,Canada,991432,51.05,-114.06,0
2017-12-14,Edmonton,AB,Other,2 hours,UFO with Vertical Cylinders revolving clockwise surrounded by 3 smaller UFOs,2017-12-21,Canada,831979,53.57,-113.54,0
2017-12-07,Lacombe,AB,Circle,<1 second,"Light in Lacombe, Alberta.",2017-12-08,Canada,10177,52.47,-113.73,0
2017-12-06,Edmonton,AB,Other,10-15 seconds,Work night shift and while on break at 0330 hours saw what I thought was a plane flying with no marker lights on and made absolutely no,2017-12-08,Canada,831979,53.57,-113.54,0
2017-11-20,Edmonton,AB,Disk,2 minutes,I was on a break at work and was standing in a parking lot in the University campus area. It was a clear sky with excellent visibility.,2017-11-22,Canada,831979,53.57,-113.54,0
2017-10-27,Athabasca,AB,Rectangle,4 seconds,One taller than the trees.  Brilliant gold shine cube and vanished no trace of anything.  ((anonymous report)),2017-11-09,Canada,2569,54.72,-113.27,0
2017-10-23,Wetaskiwin,AB,Triangle,3 seconds,Triangle over Alberta.  ((anonymous report)),2017-11-03,Canada,11327,52.97,-113.38,0
2017-10-16,Edmonton,AB,Disk,5 minutes,Wobbling disk UFO appears in sky travels westward for 5 minutes.,2017-10-19,Canada,831979,53.57,-113.54,0
2017-10-04,Edmonton,AB,Light,5 minutes and then 2 minu,Light orb flew over me on two occasions Oct. 4 2017. First time at 1940 from a West to East direction. No noise and continued East unti,2017-10-05,Canada,831979,53.57,-113.54,0
2017-10-03,Edmonton,AB,Light,50 minutes,This report is about a light orb that has flown over me about 6 or 7 times now. This report is unique from the others in that the orb d,2017-10-05,Canada,831979,53.57,-113.54,0
2017-09-27,Banff,AB,Light,1 minute,Light with purplish ring.,2017-09-28,Canada,7590,51.17,-115.57,0
2017-09-17,Edmonton,AB,Circle,3-5 minutes,Circular glowing white craft travelling across sky makes impossible turn.,2017-10-05,Canada,831979,53.57,-113.54,0
2017-09-09,Lacombe,AB,Light,1 second,Bright flash of light in central Alberta.,2017-09-12,Canada,10177,52.47,-113.73,0
2017-09-04,Calgary,AB,Cone,3 seconds,"I'm security guard, during my patrol, i saw very bright ufo in the skyin…  ((anonymous report))",2017-09-05,Canada,991432,51.05,-114.06,0
2017-09-02,Calgary,AB,Changing,5 seconds,I reported this already.  I keep dreaming about it. y dream is always the same the small blue ball of light.  ((anonymous report)),2017-09-12,Canada,991432,51.05,-114.06,0
2017-09-02,Calgary,AB,Changing,5 seconds,Blue/White flat oval thing in sky at dusk.  ((anonymous report)),2017-09-05,Canada,991432,51.05,-114.06,0
2017-08-27,Calgary,AB,Other,45 seconds,Triangle UFO spotted at the University of Calgary,2017-09-05,Canada,991432,51.05,-114.06,0
2017-08-23,Barrhead,AB,Diamond,20 seconds,"Diamond shaped, red and blue lights, could see the shape of the craft as it was flying much lower than airplanes but it was black outsi",2017-08-24,Canada,4482,54.12,-114.4,0
2017-08-22,Airdrie,AB,Light,3,"Three lights (blue, red, white) flying from SE to NW of Airdrie, spaced 2 minutes apart with no sound.  ((anonymous report))",2017-08-24,Canada,25863,51.3,-114.02,0
2017-08-18,Edmonton,AB,Triangle,2 seconds,Solid red object.  Triangular.,2017-08-24,Canada,831979,53.57,-113.54,0
2017-08-11,Edmonton,AB,Other,2 hours,"15 minutes out of Edmonton, Alberta.",2017-08-17,Canada,831979,53.57,-113.54,0
2017-07-30,Lethbridge,AB,Chevron,2-3 seconds,"Seven or nine bright white perfectly round circles of light in a V formation, travelling N to S really fast, with no sound.",2017-08-04,Canada,71390,49.69,-112.83,0
2017-06-16,Calgary,AB,Formation,6 minutes,"Craft moving in formation over SW Calgary, then performing aerial stunts",2017-06-22,Canada,991432,51.05,-114.06,0
2017-06-12,Redwater,AB,Other,1 minute,Square rotating craft heading towards edmonton alberta canada,2017-06-15,Canada,2311,46.9,-79.63,0
2017-05-27,Edmonton,AB,Light,5 minutes,I first saw the light fly almost directly over our home as I was outside on porch at 23 55 hours. The solitary light or orb slowly cros,2017-06-22,Canada,831979,53.57,-113.54,0
2017-05-21,Calgary,AB,Circle,4 minutes,"2 orange circles fly overhead, before splitting up and disappearing.",2017-06-02,Canada,991432,51.05,-114.06,0
2017-05-13,Lethbridge,AB,Triangle,~50 minutes,White glowing triangle with 3 smaller glowing spheres.,2017-05-15,Canada,71390,49.69,-112.83,0
2017-05-10,Canmore,AB,Chevron,2 minutes,"Black, chevron-shape craft silently flew North east over Canmore Ab.",2017-05-11,Canada,12834,51.09,-115.35,0
2017-05-02,Edmonton,AB,Light,1 minutes,where are all the pictures....with everyone owning a cell phone these days....,2017-05-06,Canada,831979,53.57,-113.54,0
2017-04-29,Athabasca,AB,Disk,<5 seconds,"Saucer shape with 4 windows, not clear about the color",2017-05-06,Canada,2569,54.72,-113.27,0
2017-03-24,Leduc,AB,Triangle,10-25 minutes,"Two triangular aircrafts moving very hastily and quickly, one with a blinding light and the other with 3 lights in a triangular form.",2017-04-07,Canada,15682,53.26,-113.56,0
2017-02-26,Calmar,AB,Other,20 minutes,Mutiples of 3 green v shaped objects flying in green beam.,2017-06-02,Canada,2023,53.25,-113.78,0
2017-02-17,Edmonton,AB,Light,20 minutes,Strange Lights over Edmonton's northern skies [dusk].,2017-02-22,Canada,831979,53.57,-113.54,0
2017-02-08,Lloydminster,AB,Fireball,5 minutes,A ball of fire in the sky.,2017-03-17,Canada,23099,53.28,-110.01,0
2017-01-13,Calgary,AB,Unknown,05.00,UFO follows jet while jet lands,2017-01-19,Canada,991432,51.05,-114.06,0
2016-12-18,Wetaskiwin,AB,Light,4 minutes,Bright Red Light Seen by Roommate and Myself in Northren sky moving West to East.,2016-12-21,Canada,11327,52.97,-113.38,0
2016-11-16,Banff,AB,Disk,10 minutes,Flying disk shape saucer seen over tunnel mountain in Banff.,2016-12-05,Canada,7590,51.17,-115.57,0
2016-11-13,Grande Prairie,AB,Light,4 seconds,"I went outside onto my deck.  A single light, very visible in the sky, travelled parallel to the horizon for no more than 4 seconds.  I",2016-12-05,Canada,42712,55.18,-118.8,0
2016-11-08,Edmonton,AB,Light,3-5  seconds,Very High Flash of Light.,2016-11-11,Canada,831979,53.57,-113.54,0
2016-10-10,Edmonton,AB,Sphere,5 seconds,"7 objects on video footage recorded with a drone during daytime full HD video available.  ((NUFORC Note:  Not ufos, we suspect?  PD))",2016-11-04,Canada,831979,53.57,-113.54,0
2016-09-15,Sundre,AB,Light,10 seconds,"Live about 25km west of Sundre, Alberta.  Never seen a UFO or reported same, so this is a first.   Walking down driveway, in a south ea",2016-09-22,Canada,2412,51.8,-114.65,0
2016-09-10,Jasper,AB,Fireball,20 minutes,UFO immobile then hovering the town of Jasper to disappear right over our car…,2016-09-30,Canada,3953,52.88,-118.08,0
2016-07-10,Edmonton,AB,Egg,1 minute,"Watched 5 luminous balls, in triangle formation.",2016-07-22,Canada,831979,53.57,-113.54,0
2016-07-01,Lethbridge,AB,Light,15 minutes,"Red object with severe elevation changes and erratic movements during fireworks show in Lethbridge, Alberta.",2016-07-08,Canada,71390,49.69,-112.83,0
2016-05-05,Wetaskiwin,AB,Disk,,((HOAX??))  Flew over a school in wetaskiwin Alberta and was looking like it was going down.  ((anonymous report)),2016-05-06,Canada,11327,52.97,-113.38,0
2016-05-01,Camrose,AB,Triangle,5 seconds,3 lights in perfect triangle move fast from north to south in night sky.  ((anonymous report)),2016-05-06,Canada,15889,53.02,-112.84,0
2016-04-17,Calgary,AB,Triangle,:30,"Group of of triangular objects in a triangle formation passed from S to N over the W side of Calgary, AB.  ((anonymous))",2016-04-22,Canada,991432,51.05,-114.06,0
2016-04-14,Grande Prairie,AB,Light,15 minutes,"Bright light appears in the sky, and two lights shoot off of it in varying directions.",2016-04-15,Canada,42712,55.18,-118.8,0
2016-04-10,Calgary,AB,Formation,5-6 seconds,Luminious bird like objects crossing the sky.,2016-04-15,Canada,991432,51.05,-114.06,0
2016-01-30,Grande Prairie,AB,Light,1 hour,"Saw a blinking light in the sky, at first I thought it was a plane but then I noticed how it was moving.  ((NUFORC Note:  Sirius?  PD))",2016-02-04,Canada,42712,55.18,-118.8,0
2016-01-02,Whitecourt,AB,Flash,,"Quick, bright flash in the sky.",2016-01-05,Canada,8865,54.13,-115.68,0
2015-12-31,Grande Prairie,AB,Formation,3 minutes,6 objects in single file flying eastward over the South end of the city.,2016-01-05,Canada,42712,55.18,-118.8,0
2015-12-10,Edmonton,AB,Light,1 minute,"I was looking to see one again, and there it was.",2015-12-17,Canada,831979,53.57,-113.54,0
2015-11-28,Calgary,AB,Changing,3 minutes,"Cloud oddly changed formation, split in two and formed a light streak on a sunny, clear morning.",2015-12-03,Canada,991432,51.05,-114.06,0
2015-11-26,Edmonton,AB,Light,1 second,Bright white light appeared at top of atmosphere then beamed straight down towards the earth in a split second.,2017-03-10,Canada,831979,53.57,-113.54,0
2015-10-29,Edson,AB,Sphere,2 seconds,Large flash of light the looked like Saturn.,2015-11-06,Canada,8069,53.58,-116.42,0
2015-10-16,High Prairie,AB,Diamond,4 hours,"At first it looked like a star, moving crazy. i grabbed my binoculars and it was diamond shaped. ive never seen so many colors flash at",2015-10-16,Canada,2912,55.43,-116.48,0
2015-10-15,Edson,AB,Sphere,10 minutes,Flying object 3 lights red green and blue.,2015-10-16,Canada,8069,53.58,-116.42,0
2015-10-07,Calgary,AB,Light,2-5 seconds,Fast blue light or orb over Calgary.,2015-10-09,Canada,991432,51.05,-114.06,0
2015-10-07,Cochrane,AB,Triangle,20 seconds,UFO that appeared to look like two attached triangles facing downwards shooting through the sky,2015-11-26,Canada,17798,51.19,-114.47,0
2015-10-07,Cochrane,AB,Triangle,20 seconds,UFO that appeared to look like two attached triangles facing downwards shooting through the sky,2015-11-26,Canada,4463,49.07,-81.02,0
2015-09-09,Edmonton,AB,Fireball,6 minutes,Large orange glowing orb over southeast Edmonton.,2015-09-11,Canada,831979,53.57,-113.54,0
2015-09-02,Mayerthorpe,AB,Sphere,10 minutes,On 2nd of  Sept. 2015  6 lights in the western sky at sunset .. they were in  a staggered formation. Direction North to South. Site,2015-09-11,Canada,1670,53.95,-115.14,0
2015-08-17,Edmonton,AB,Light,5 minutes,White light seen moving across the night sky,2015-08-27,Canada,831979,53.57,-113.54,0
2015-08-13,Olds,AB,Triangle,1-2 minutes,Silent moving gliding triangle craft outlined by what looked like ripples that were transparent,2015-08-27,Canada,7028,51.78,-114.1,0
2015-08-12,Bow Island,AB,Triangle,4-5 seconds,FAST low flying silent triangle.,2015-08-13,Canada,1813,49.87,-111.37,0
2015-08-04,Edmonton,AB,Other,30 seconds,"I saw this strange, what looked like a shaft with four wings coming off it sitting in the sky.  ((NUFORC Note:  Insect in flight.  PD))",2015-08-06,Canada,831979,53.57,-113.54,0
2015-07-29,Edmonton,AB,Light,2 minutes,"Witnessing three light objects above Edmonton, Alberta, Canada at 10:45 pm July 29, 2015.",2015-07-31,Canada,831979,53.57,-113.54,0
2015-07-20,Edmonton,AB,Circle,25,"Daylight sighting of multiple objects over Edmonton, AB-recorded on two devices by family at park.",2015-07-23,Canada,831979,53.57,-113.54,0
2015-07-01,Calgary,AB,Light,1-2 minutes,"Saw a green star-like object hovering, then it shot off several kilometers in 1-2 seconds at an incredible speed, hovered & disapeared.",2015-07-03,Canada,991432,51.05,-114.06,0
2015-06-11,Drayton Valley,AB,,2 minutes,Driving on a rural road in drayton valley Alberta on Thursday june 11 at/or near midnight I was driving my friend to a remote house on,2015-06-15,Canada,6171,53.22,-114.98,0
2015-06-07,Olds,AB,Triangle,10 seconds,Two triangles flying in formation.,2015-06-15,Canada,7028,51.78,-114.1,0
2015-06-07,Edmonton,AB,Light,5 minutes,Group of 7 glowing amber lights flying  in the sky.,2015-06-15,Canada,831979,53.57,-113.54,0
2015-05-19,Calgary,AB,Light,30 seconds,Looked up at the night sky and saw two pinpoints of bright white light chasing each other very quickly through my line of vision.,2015-05-22,Canada,991432,51.05,-114.06,0
2015-05-18,Ponoka,AB,Unknown,2 hours 10 minutes,Saw a bright yellow light in the lower WNW sky last night for over 2 hours.,2015-05-22,Canada,6734,52.68,-113.57,0
2015-05-18,Ponoka,AB,Unknown,2 hours 10 minutes,"Some additional info for my report of May 19, 2015 observation by Ponoka, AB. Canada  NOT Venus.",2015-05-22,Canada,6734,52.68,-113.57,0
2015-05-13,Edmonton,AB,Triangle,3 minutes,"Seen “pods” of about 5-10 In each, small triangle shape that were very bright/white, and there were about five separate “pods” of them.",2020-08-20,Canada,831979,53.57,-113.54,0
2015-04-26,Edmonton,AB,Formation,10 minutes,"Two lights move towards each other, followed by a complete formation appearing, Edmonton, AB.",2015-04-30,Canada,831979,53.57,-113.54,0
2015-04-09,Grande Prairie,AB,Unknown,3 minutes,I pointed at this one spot that looked like 2 stars chasing each other.,2015-04-17,Canada,42712,55.18,-118.8,0
2015-04-05,Medicine Hat,AB,Fireball,60 seconds,Two Round Reddish Orange Glowing Balls Seen Flying Over City.,2015-04-08,Canada,65113,50.04,-110.69,0
2015-03-17,Grande Prairie,AB,Triangle,10 seconds,Three red lights moving southwest over town.,2015-03-20,Canada,42712,55.18,-118.8,0
2015-03-03,Beaumont,AB,Disk,5-6 minutes,"2 UFO's sighted in Beaumont, Alberta, Canada, multiple witnesses.",2015-03-06,Canada,7453,53.35,-113.42,0
2015-02-21,Edmonton,AB,Formation,6 minutes,"Formation of 3 orbs; lasted 6 minutes; over Edmonton, Alberta, Canada.",2015-03-06,Canada,831979,53.57,-113.54,0
2015-01-07,Edmonton,AB,Unknown,10 seconds,"Very often, we hear u.f.o. s make no sound af all, this one did.",2015-01-09,Canada,831979,53.57,-113.54,0
2014-12-31,Calgary,AB,Light,3 minutes,3 bright orange lights.,2015-01-07,Canada,991432,51.05,-114.06,0
2014-12-14,Cochrane,AB,Light,40 minutes,"Dec. 14th, '14, multi-colored lights hovered in the sky east of Calgary between 22:30 and 23:30.  ((NUFORC Note:  Sirius??  PD))",2014-12-18,Canada,17798,51.19,-114.47,0
2014-12-14,Cochrane,AB,Light,40 minutes,"Dec. 14th, '14, multi-colored lights hovered in the sky east of Calgary between 22:30 and 23:30.  ((NUFORC Note:  Sirius??  PD))",2014-12-18,Canada,4463,49.07,-81.02,0
2014-11-30,Grande Prairie,AB,Unknown,10 minutes,	I was driving to a remote oilfield site by myself (which is very typical) to do maintenance work. I am a very practical person.,2014-12-05,Canada,42712,55.18,-118.8,0
2014-11-03,Whitecourt,AB,Light,10 minutes,"Bright white, red and green light over whitecourt, ab",2014-11-14,Canada,8865,54.13,-115.68,0
2014-10-20,Edmonton,AB,Disk,3 minutes,insane.  ((anonymous report)),2017-07-27,Canada,831979,53.57,-113.54,0
2014-10-20,Camrose,AB,Disk,30 minutes,Heading north on 56 highway towards camrose we could see a white disk shape object to the east . It didn't move for 30 min . Looked kin,2014-11-06,Canada,15889,53.02,-112.84,0
2014-10-11,Edmonton,AB,Light,1-2 seconds,Sudden white light appearing at night at top of the sky and plummeting towards earth dissapearing while plummeting.,2014-11-06,Canada,831979,53.57,-113.54,0
2014-09-24,Edmonton,AB,Unknown,1 minute,Looked like a plane falling from the sky with a trail of smoke and erradic lights.,2014-09-25,Canada,831979,53.57,-113.54,0
2014-09-22,High River,AB,Triangle,20 seconds,Large triangular craft with 6 pinkish glowing lites = approx 20 seconds,2014-09-25,Canada,9941,50.58,-113.87,0
2014-09-21,Grande Prairie,AB,Flash,5-10 seconds,"Bright flash then travel at insane speeds, me and wife saw it, cannot explain it.",2014-09-25,Canada,42712,55.18,-118.8,0
2014-09-21,Calgary,AB,Cigar,1 minute,Strange Huge Shiny Object in the Sky.,2014-09-25,Canada,991432,51.05,-114.06,0
2014-09-12,Calgary,AB,Sphere,2 minutes,"Orange white object traveling at extreme speed west of Calgary, Canada.",2014-09-18,Canada,991432,51.05,-114.06,0
2014-09-06,Coalhurst,AB,Triangle,<5 minutes,Strange very quick aircraft that hovered and moved in sophisticated ways,2014-09-10,Canada,1570,49.74,-112.92,0
2014-08-24,Edmonton,AB,Sphere,6 minutes,3 orange orbs traveling/pausing east to west over north Edmonton.,2014-08-29,Canada,831979,53.57,-113.54,0
2014-08-22,Calgary,AB,Light,6 seconds,"Four, large, pale green lights in a diamond formation, moving steadily, horizontally from W - E/SE before disappearing abruptly.",2014-08-29,Canada,991432,51.05,-114.06,0
2014-08-01,Calgary,AB,Triangle,5 seconds,I was lying on my hammock and I saw three large lights travel across the clear night sky then disappear.,2014-08-08,Canada,991432,51.05,-114.06,0
2014-07-29,Irricana,AB,Light,2-4 seconds,High-altitude light unlikely to have been satellite or aircraft.,2014-08-22,Canada,1104,51.32,-113.62,0
2014-07-22,Olds,AB,Fireball,20-25 seconds,"Meteor-like, East of Calgary, Ab.",2014-08-08,Canada,7028,51.78,-114.1,0
2014-07-01,Leduc,AB,Circle,20 minutes,"Green orb seen over the 2014 Canada Day fireworks display inn Leduc, Alberta, with multiple witnesses.",2014-07-04,Canada,15682,53.26,-113.56,0
2014-06-14,Cochrane,AB,Disk,1-2 minutes,Object appears to be about 30ft. in diameter and made no sound or any other discharge(s) from my observations.,2015-07-23,Canada,17798,51.19,-114.47,0
2014-06-14,Cochrane,AB,Disk,1-2 minutes,Object appears to be about 30ft. in diameter and made no sound or any other discharge(s) from my observations.,2015-07-23,Canada,4463,49.07,-81.02,0
2014-06-09,Calgary,AB,Rectangle,30 seconds,Rectangular reflective falling object in sky that spun and tumbled as it fell.,2014-06-13,Canada,991432,51.05,-114.06,0
2014-06-01,Edmonton,AB,Circle,4 seconds,Luminous circular orb disappears into nothing.,2014-06-04,Canada,831979,53.57,-113.54,0
2014-05-31,Edmonton,AB,Light,5 minutes,"Red and green object, light moving in zig zag.",2014-06-04,Canada,831979,53.57,-113.54,0
2014-05-23,Calgary,AB,Light,15 seconds,"Stood on balcony watching a bright white light go from south to north then disappear behind small cloud, not coming out the other side.",2014-06-04,Canada,991432,51.05,-114.06,0
2014-05-16,Calgary,AB,Oval,~10 seconds,White semi-transparent oval-ish object moving at high speed directly opposite direction of airliner.,2014-06-04,Canada,991432,51.05,-114.06,0
2014-04-30,Edmonton,AB,Triangle,15 minutes,Pinkish verticle beam of light. 2 bright pulsating orbs and then a triangular shaped object with a hollow centre. Completely silent,2014-05-02,Canada,831979,53.57,-113.54,0
2014-04-22,Grande Prairie,AB,Triangle,4 seconds,Lopsided Triangular Set of Lights travelling in unisom from east to west across the night sky.,2014-04-24,Canada,42712,55.18,-118.8,0
2014-04-13,High Prairie,AB,Sphere,2-3 minutes,"A large bright, ball shaped object in the sky, that sits stationary sometimes.",2014-04-18,Canada,2912,55.43,-116.48,0
2014-04-06,Grande Prairie,AB,Light,20 minutes,Around 15 bright lights moving at a fast speed through out the sky,2014-06-04,Canada,42712,55.18,-118.8,0
2014-04-05,Calgary,AB,Oval,2 minutes,"Bright green, flat-shaped, circular object, seen by 2 people.",2014-04-11,Canada,991432,51.05,-114.06,0
2014-04-04,Calgary,AB,Other,~2 minutes,"2 and shortly after 4 semi-reflective 'orbs',  swept the sky from east to west.  They were white/grey.",2014-04-11,Canada,991432,51.05,-114.06,0
2014-01-26,Okotoks,AB,Rectangle,5 minutes,"It was a sunny sky with some haze. A huge, white rectangular shape moved out of the haze, after 5 minutes it suddenly disappeared.",2014-06-04,Canada,15734,50.72,-113.96,0
2014-01-25,Calgary,AB,Changing,5 minutes,Orange (and blue tinged) objects observed over south west Calgary.,2014-01-30,Canada,991432,51.05,-114.06,0
2014-01-16,Edmonton,AB,Formation,20 minutes,Metallic cloud cloaked object made up of three orb shaped components hovering in sky in broad daylight by international airport.,2014-03-27,Canada,831979,53.57,-113.54,0
2013-12-16,Lethbridge,AB,Light,30-60 seconds,"Light in the sky passing over head, then fading away.",2013-12-23,Canada,71390,49.69,-112.83,0
2013-12-07,Hinton,AB,Sphere,10 seconds,"Silver/orange sphere travelling north east between 10,000-20,000ft",2013-12-23,Canada,10005,53.4,-117.58,0
2013-11-11,Ponoka,AB,Light,>1 hour,"Bright light, watched for an hour, watched it speed up and go east and stop over field by Ponoka, AB and then disappear.",2013-11-20,Canada,6734,52.68,-113.57,0
2013-09-20,Calgary,AB,Other,5 minutes,"Green orbs in CHEM trails.  ((NUFORC Note:  Optical effects of the lens, we suspect.  PD))",2013-09-30,Canada,991432,51.05,-114.06,0
2013-09-10,Edmonton,AB,Unknown,15 seconds,Blue streak in night sky,2013-09-30,Canada,831979,53.57,-113.54,0
2013-09-09,Calmar,AB,Unknown,45-90 seconds,Fastest dot I have ever seen in the sky!,2013-09-09,Canada,2023,53.25,-113.78,0
2013-08-10,Lethbridge,AB,Triangle,1 hour,Footsteps heard on the roof and triangular object with lights in the night sky.,2013-08-30,Canada,71390,49.69,-112.83,0
2013-06-28,Calgary,AB,Sphere,5 minutes,Very high silver sphere moving very slowly beside the sun during the day (around 20 people watching with me).,2013-07-03,Canada,991432,51.05,-114.06,0
2013-06-09,Brooks,AB,Sphere,1:30,"We thought it's a Star but it is a moving Star. spinning, fast, slow, stop, wavy moving look like star",2013-07-03,Canada,13045,50.57,-111.91,0
2013-06-05,Canmore,AB,Circle,3 minutes,Black disk shaped object moved across the night sky with 3 bright white central lights and visible outer halo/aura,2013-07-03,Canada,12834,51.09,-115.35,0
2013-04-22,Lethbridge,AB,Circle,Long Time,Circle turns in to many UFO's.,2013-05-15,Canada,71390,49.69,-112.83,0
2013-03-05,Edmonton,AB,Rectangle,2 minutes,"I was on a WestJet flight 325 from Toronto to Edmonton, i always get a window seat because im always amazed by the view while flying so",2013-05-15,Canada,831979,53.57,-113.54,0
2012-12-14,Airdrie,AB,Fireball,30 seconds,"Strange blue, fireball like like streaking in the sky, within atmosphere.",2012-12-20,Canada,25863,51.3,-114.02,0
2012-11-12,Canmore,AB,Fireball,1 second,Huge Green Fireball Dropping from sky by Lac Des Arcs - Canmore Canada,2012-11-19,Canada,12834,51.09,-115.35,0
2012-11-11,Calgary,AB,Disk,9 seconds,Grey disk. One blue light.  Smaller then smart car but bigger then basketball,2012-11-19,Canada,991432,51.05,-114.06,0
2012-11-07,Bonnyville,AB,Unknown,3 seconds,Thousands hear aircraft dissapear over bonnyville alberta at the speed of light!,2012-11-19,Canada,6073,54.27,-110.75,0
2012-10-13,Calgary,AB,Light,120 seconds,Bright light seen over calgary se,2012-10-30,Canada,991432,51.05,-114.06,0
2012-09-27,Grande Prairie,AB,Sphere,20 seconds,5 burning red colored spheres moving to east in north sky from grande prairie,2012-10-30,Canada,42712,55.18,-118.8,0
2012-09-25,Edmonton,AB,Fireball,5 minutes,9 UFO in Edmonton Alberta seen by 3+me From a mechanical engineering student,2013-05-15,Canada,831979,53.57,-113.54,0
2012-08-08,Calgary,AB,Light,1.5 minutes,Satelitte-type ufo disappearing and reappearing,2012-08-19,Canada,991432,51.05,-114.06,0
2012-07-29,Devon,AB,Light,3 hours,"Saw 3 bright lights and 2 smaller lights in the sky with strange zig zag moving patterns,. ((NUFORC Note:  Planets in E sky.  PD))",2012-08-05,Canada,5286,53.37,-113.73,0
2012-06-20,Edmonton,AB,Changing,4 minutes,"One object, blob shaped, fire on port side, silent,in view 4 minutes-went dark,turned grey then black, 06/20/12, 22:45ish",2012-07-04,Canada,831979,53.57,-113.54,0
2012-06-06,Taber,AB,Fireball,2 minutes,Bright white ball of light observed moving in southern Alberta skies.,2012-06-20,Canada,8259,49.78,-112.15,0
2012-01-11,Edmonton,AB,Unknown,20 Minutes,Orange pulsating beam in sky.,2012-01-12,Canada,831979,53.57,-113.54,0
