Date.Time,City,State,Shape,Duration,Summary,Posted,Country,pop,lat,long,capital
2012-08-18,Hamilton,ON,Circle,120.0,Orange orbs in the sky for minutes then planes,2012-09-24,Canada,661942,43.26,-79.85,0
2012-08-15,Midland,ON,Rectangle,259200.0,"Rectangular shaped, dark, rough or irregular shaped underbody,rounded edges with one dim amber coloured light on each side.",2012-10-30,Canada,31902,44.75,-79.89,0
2012-08-15,Toronto,ON,Rectangle,259200.0,"Thin, widely stretched rectangular looking object streaked across the early morning sky, it's color was that of lightning.",2012-08-19,Canada,4670783,43.65,-79.38,2
2012-08-14,Southampton,ON,Fireball,240.0,Bright orange lights seen over Lake Huron.,2012-08-19,Canada,3594,44.5,-81.37,0
2012-08-06,Toronto,ON,Other,300.0,2 bright silver looking planes flying sporadically over Toronto,2012-08-19,Canada,4670783,43.65,-79.38,2
2012-08-05,Goderich,ON,Teardrop,1296000.0,2 Yellow-Orange Tear drop shaped orbs,2012-08-19,Canada,8134,43.73,-81.7,0
2012-08-04,London,ON,Circle,1555200.0,Reddish orangy light ball bouncing erradicaly in the sky..then  vanishing.,2012-08-05,Canada,348681,42.97,-81.24,0
2012-08-03,Barrie,ON,Sphere,600.0,"Fireball UFO over Barrie, Ontario.",2012-08-05,Canada,198492,44.38,-79.68,0
2012-07-28,Alliston,ON,Light,7200.0,Two very bright blue and red lights on a flying object in the night sky.,2012-08-05,Canada,10353,44.15,-79.87,0
2012-07-22,Toronto,ON,Oval,259200.0,White shining oval shape zipping between two buildings.,2012-08-05,Canada,4670783,43.65,-79.38,2
2012-07-22,Timmins,ON,Sphere,1800.0,3 sphere shaped lights that are orange/red in color,2012-08-05,Canada,33319,48.49,-81.35,0
2012-07-18,Kitchener,ON,Fireball,,Light over Kitchener Ontario July 18 midnight,2012-08-05,Canada,414309,43.46,-80.5,0
2012-07-12,Elmira,ON,Cigar,240.0,"Orange cigar shaped object hovering in farmers field, no noise and then takes off.",2012-08-05,Canada,8723,43.6,-80.55,0
2012-07-11,Cornwall,ON,Sphere,2700.0,3 Orange Spheres,2012-08-05,Canada,48894,45.03,-74.74,0
2012-07-07,Kitchener,ON,Formation,518400.0,"3 white lights seen in kitchener, ontario",2012-08-05,Canada,414309,43.46,-80.5,0
2012-07-06,Kingston,ON,Circle,432000.0,"Circular silent light descending in a half circle from approximately 5-thousand feet through to 4500 feet in a cloudless, evening sky.",2012-08-05,Canada,115695,44.23,-76.5,0
2012-07-04,Port Elgin,ON,Fireball,60.0,A orange glowing ball the size of a large beach ball slowly passing over head,2012-10-30,Canada,7237,44.43,-81.38,0
2012-07-02,Exeter,ON,Triangle,,The most awesome sight ever!,2012-07-04,Canada,4762,43.35,-81.48,0
2012-07-02,Peterborough,ON,Light,2592000.0,Pulsating light,2012-07-04,Canada,76458,44.3,-78.34,0
2012-07-02,Exeter,ON,Fireball,120.0,Fire in the sky!!,2012-07-04,Canada,4762,43.35,-81.48,0
2012-07-01,Thunder Bay,ON,Circle,600.0,Bright fireball in the sky,2012-08-19,Canada,98237,48.42,-89.28,0
2012-07-01,Windsor,ON,Fireball,60.0,"Orange/red flickering object over Windsor, Ontario",2012-08-05,Canada,281545,42.3,-83.03,0
2012-07-01,Peterborough,ON,Light,600.0,"Strange orange lights in Peterborough, Ontario",2012-08-05,Canada,76458,44.3,-78.34,0
2012-06-30,Milton,ON,Light,180.0,"Object seen in night sky in Milton, Ontario, travelling in multiple directions.",2012-07-04,Canada,23771,43.51,-79.89,0
2012-06-22,Mount Albert,ON,Circle,330.0,7 Orange lights over Mt Albert ON Canada June 22 /2012  9:30 p.m.,2012-07-04,Canada,2797,44.13,-79.32,0
2012-06-17,Belleville,ON,Triangle,1728000.0,"Four triangular craft, three in formation, forth trying some stunts",2012-06-20,Canada,66198,44.17,-77.38,0
2012-06-16,Chatham,ON,Fireball,120.0,Fireball in Chatham Ontario,2012-08-05,Canada,44598,42.41,-82.19,0
2012-06-01,Timmins,ON,Light,,"Pulsing white lights, 5 of them swerving in the sky.",2012-06-05,Canada,33319,48.49,-81.35,0
2012-05-24,Wallaceburg,ON,Changing,60.0,A shape changing silver white UFO that changed into seven distinct forms (one with a big light at the top) in a matter of moments.,2012-05-29,Canada,10571,42.59,-82.39,0
2012-05-21,Hamilton,ON,Circle,1800.0,"Object moving fast, different directions with redish craft moving towars it",2012-05-29,Canada,661942,43.26,-79.85,0
2012-05-20,Port Dover,ON,Sphere,3456000.0,Bright glowing object in the night sky,2012-05-29,Canada,5912,42.78,-80.2,0
2012-05-20,Dunnville,ON,Triangle,120.0,Brilliant red light moving E to W horizontaly constant speed  no noise,2012-05-29,Canada,6082,42.91,-79.62,0
2012-05-18,Kitchener,ON,Light,5184000.0,Strange blue lights over Kitchener.,2012-05-29,Canada,414309,43.46,-80.5,0
2012-04-22,Owen Sound,ON,Light,1728000.0,"My wife and myself walking our dog in our city . Walking southward to northward I looked up in sky and spotted 3 lights, at first I tr",2012-05-13,Canada,22717,44.57,-80.94,0
2012-04-11,Milton,ON,Chevron,1728000.0,Clear chevron with lights passed silently overhead.,2012-05-13,Canada,23771,43.51,-79.89,0
2012-04-02,Toronto,ON,Cone,,"It was a crispy clear night, I took some pictures of the moon and I captured 3 huge objects of a similar shape flying in the sky.",2012-05-13,Canada,4670783,43.65,-79.38,2
,Toronto,ON,,,Moon and two bright objects in western sky.  ((NUFORC Note:  We suspect that the objects were Venus and Jupiter.  PD)),2012-04-18,Canada,4670783,43.65,-79.38,2
2012-03-20,Bradford,ON,Disk,420.0,((HOAX??))  Flying Saucer an hour north of TORONTO CANADA,2012-05-13,Canada,19278,44.12,-79.56,0
2012-03-06,Owen Sound,ON,Light,21600.0,A friend and I were outside downtown briefly between buildings at sundown (@6:45pm perhaps) when we noticed two extremely bright stars.,2012-03-13,Canada,22717,44.57,-80.94,0
2012-01-20,London,ON,Cross,1728000.0,"Aircraft over London, On - no contrails seen",2012-01-24,Canada,348681,42.97,-81.24,0
