"lat","lng","freq","city","state","state_code","mean_dur"
29.5866,-98.3133,1,"selma","texas","TX",86400
29.5889,-97.9671,10,"seguin","texas","TX",35900
29.5935,-95.6357,10,"sugar land","texas","TX",891251.25
29.5937,-82.0945,1,"hawthorne","florida","FL",432000
29.6092,-82.8147,6,"trenton","florida","FL",216168
29.6188,-99.5153,1,"utopia","texas","TX",432000
29.6203,-81.8965,1,"interlachen","florida","FL",1200
29.6237,-98.9448,5,"lakehills","texas","TX",645
29.6271,-95.5653,2,"stafford","texas","TX",432090
29.6379,-98.2927,1,"garden ridge","texas","TX",NA
29.6385,-82.6057,4,"newberry","florida","FL",420
29.6493,-81.6705,5,"palatka","florida","FL",648210
29.6502,-81.5998,1,"east palatka","florida","FL",302400
29.652,-84.8881,13,"st. george island","florida","FL",93821.7692307692
29.6583,-95.1499,5,"pasadena","texas","TX",52086
29.6689,-95.0484,5,"la porte","texas","TX",121764
29.6795,-83.3837,2,"steinhatchee","florida","FL",210
29.6804,-82.3458,48,"gainesville","florida","FL",470200.363636364
29.6814,-97.6468,1,"luling","texas","TX",259200
29.682,-96.9075,3,"schulenburg","texas","TX",144300
29.6822,-90.5559,1,"mathews","louisiana","LA",600
29.6898,-95.1151,1,"deer park","texas","TX",1800
29.6909,-91.3096,6,"patterson","louisiana","LA",86622
29.693,-95.8792,2,"fulshear","texas","TX",129660
29.6994,-98.1148,21,"new braunfels","texas","TX",324699
29.7,-96.7773,1,"weimar","texas","TX",NA
29.7013,-91.2377,1,"berwick","louisiana","LA",NA
29.7041,-91.192,5,"morgan city","louisiana","LA",1524
29.7055,-96.5563,3,"columbus","texas","TX",67.5
29.7144,-81.499,2,"hastings","florida","FL",600
29.7253,-99.074,6,"bandera","texas","TX",259588
29.7254,-99.7631,3,"leakey","texas","TX",320
29.7282,-90.6362,2,"raceland","louisiana","LA",900
29.7282,-84.994,4,"apalachicola","florida","FL",365
29.7452,-95.2333,1,"galena park","texas","TX",518400
29.7468,-98.6375,1,"fair oaks ranch","texas","TX",360
29.7568,-82.862,1,"bell","florida","FL",300
29.7586,-94.9669,14,"baytown","texas","TX",244970.833333333
29.7649,-94.6787,2,"anahuac","texas","TX",1950
29.7744,-98.4364,1,"bulverde","texas","TX",172800
29.7778,-82.4831,4,"alachua","florida","FL",216210
29.7812,-82.034,3,"keystone heights","florida","FL",720200
29.7824,-95.9515,1,"brookshire","texas","TX",60
29.7844,-98.7289,6,"boerne","texas","TX",129780
29.7851,-91.5098,3,"franklin","louisiana","LA",220
29.7863,-95.3889,239,"houston","texas","TX",350808.306930693
29.787,-93.2925,1,"cameron","louisiana","LA",60
29.7904,-95.8353,47,"katy","texas","TX",623920
29.7914,-95.1145,1,"channelview","texas","TX",900
29.7941,-90.8163,12,"thibodaux","louisiana","LA",912803.333333333
29.808,-82.5949,3,"high springs","florida","FL",120
29.813,-95.0577,1,"highlands","texas","TX",40
29.8162,-90.4746,2,"des allemands","louisiana","LA",690
29.8167,-94.3807,3,"winnie","texas","TX",1020
29.8247,-90.9525,1,"labadieville","louisiana","LA",600
29.8267,-85.3069,3,"port st. joe","florida","FL",2690
29.8414,-81.2713,4,"st. augustine beach","florida","FL",144160
29.8448,-97.8396,1,"martindale","texas","TX",300
29.8472,-90.0069,2,"belle chasse","louisiana","LA",1050
29.8554,-93.9264,3,"port arthur","texas","TX",648450
29.8555,-84.6685,1,"carrabelle","florida","FL",691200
29.8643,-82.138,2,"hampton","florida","FL",180
29.8736,-97.9381,19,"san marcos","texas","TX",1106706.66666667
29.8745,-94.8268,1,"old river-winfree","texas","TX",60
29.8761,-98.2611,7,"canyon lake","texas","TX",538247.142857143
29.8785,-97.6831,3,"lockhart","texas","TX",88200
29.8825,-90.3936,1,"boutte","louisiana","LA",600
29.8848,-98.4127,2,"spring branch","texas","TX",600
29.8871,-90.1127,1,"marrero","louisiana","LA",2250
29.8876,-90.0666,1,"harvey","louisiana","LA",300
29.8962,-89.892,1,"violet","louisiana","LA",5400
29.8977,-81.31,67,"st. augustine","florida","FL",314357.916666667
29.9058,-90.1434,2,"westwego","louisiana","LA",900
29.9063,-96.6758,1,"fayetteville","texas","TX",1080000
29.9101,-90.0515,3,"gretna","louisiana","LA",230440
29.9129,-96.8767,1,"la grange","texas","TX",120
29.9146,-95.0591,5,"crosby","texas","TX",860
29.9157,-91.6758,1,"jeanerette","louisiana","LA",345600
29.9224,-82.7135,2,"fort white","florida","FL",1360800
29.925,-94.2389,1,"fannett","texas","TX",1200
29.9374,-90.203,1,"harahan","louisiana","LA",300
29.9384,-91.0263,3,"napoleonville","louisiana","LA",216450
29.9437,-89.9659,3,"chalmette","louisiana","LA",433060
29.9457,-93.9164,2,"groves","texas","TX",120
29.9474,-82.1129,4,"starke","florida","FL",87311.25
29.9555,-91.2074,1,"pierre part","louisiana","LA",3600
29.9587,-92.0371,1,"erath","louisiana","LA",NA
29.9593,-90.2202,2,"river ridge","louisiana","LA",216090
29.9619,-82.9237,1,"branford","florida","FL",NA
29.9624,-97.7953,2,"uhland","texas","TX",864030
29.9627,-90.3676,1,"destrehan","louisiana","LA",300
29.9707,-94.0015,2,"nederland","texas","TX",452
29.9714,-98.904,4,"comfort","texas","TX",172890
29.9717,-93.3947,2,"hackberry","louisiana","LA",540
29.975,-92.1265,3,"abbeville","louisiana","LA",86920
29.9765,-93.946,8,"port neches","texas","TX",576120
29.9777,-95.1953,2,"atascocita","texas","TX",90
29.9849,-98.0906,3,"wimberley","texas","TX",1480
29.9904,-81.6807,3,"green cove springs","florida","FL",1297240
29.9921,-95.2655,9,"humble","texas","TX",432153.75
29.9937,-97.8859,4,"kyle","texas","TX",734490
29.9977,-90.178,24,"metairie","louisiana","LA",601278.260869565
29.9986,-90.4036,1,"norco","louisiana","LA",2592000
30.0049,-91.8202,6,"new iberia","louisiana","LA",813000
30.006,-92.284,2,"kaplan","louisiana","LA",120
30.008,-97.1511,4,"smithville","texas","TX",868820
30.0109,-90.2549,20,"kenner","louisiana","LA",456541.888888889
30.0172,-100.2128,2,"rocksprings","texas","TX",14400
30.0282,-84.3936,1,"panacea","florida","FL",432000
30.0292,-94.9038,7,"dayton","texas","TX",276552
30.0351,-90.7226,1,"paulina","louisiana","LA",900
30.0379,-94.788,1,"liberty","texas","TX",300
30.0398,-99.132,4,"kerrville","texas","TX",173420
30.0484,-82.0725,1,"lawtey","florida","FL",10
30.0502,-81.9011,13,"middleburg","florida","FL",162422.5
30.0613,-95.383,33,"spring","texas","TX",87040
30.0687,-89.9288,55,"new orleans","louisiana","LA",653248.020833333
30.0688,-90.6285,1,"garyville","louisiana","LA",180
30.0731,-90.4758,2,"laplace","louisiana","LA",330
30.0773,-99.2381,1,"ingram","texas","TX",432000
30.0849,-94.1451,13,"beaumont","texas","TX",39677.7272727273
30.0856,-97.8472,8,"buda","texas","TX",179272.5
30.0856,-85.6075,1,"tyndall afb","florida","FL",259200
30.0943,-97.7431,1,"creedmoor","texas","TX",10800
30.0951,-95.6194,17,"tomball","texas","TX",910628.571428571
30.0964,-91.9963,4,"youngsville","louisiana","LA",864170
30.0972,-81.6176,1,"fruit cove","florida","FL",390
30.0988,-81.7124,6,"fleming island","florida","FL",636.666666666667
30.1041,-92.1211,1,"maurice","louisiana","LA",120
30.109,-83.5821,1,"perry","florida","FL",1200
30.1118,-97.3257,6,"bastrop","texas","TX",1225310
30.1148,-85.1935,2,"wewahitchka","florida","FL",3630
30.121,-93.7616,7,"orange","texas","TX",849780
30.1291,-93.9967,6,"vidor","texas","TX",2615
30.1348,-85.5568,1,"callaway","florida","FL",3456000
30.1378,-94.4046,2,"sour lake","texas","TX",10800
30.1438,-95.7079,1,"stagecoach","texas","TX",300
30.1485,-96.6908,3,"carmine","texas","TX",576080
30.1585,-96.3964,2,"brenham","texas","TX",759600
30.1706,-81.7041,13,"orange park","florida","FL",25404.5454545455
30.1738,-95.5134,8,"the woodlands","texas","TX",675228.75
30.1761,-93.3704,2,"carlyss","louisiana","LA",300
30.1813,-96.5999,3,"burton","texas","TX",825
30.1889,-95.7017,2,"pinehurst","texas","TX",43260
30.19,-81.3704,1,"sawgrass","florida","FL",360
30.1901,-82.647,11,"lake city","florida","FL",1618568.18181818
30.1954,-98.094,6,"dripping springs","texas","TX",1296760
30.1995,-85.6004,31,"panama city","florida","FL",677750.952380952
30.1995,-84.3634,1,"crawfordville","florida","FL",120
30.2012,-93.2122,25,"lake charles","louisiana","LA",519197.5
30.2084,-92.0323,30,"lafayette","louisiana","LA",334604.166666667
30.2117,-95.7419,4,"magnolia","texas","TX",144170
30.2132,-90.9234,8,"gonzales","louisiana","LA",1481211.42857143
30.2175,-92.3752,2,"crowley","louisiana","LA",330
30.2225,-82.6465,1,"five points","florida","FL",5184000
30.2233,-92.6582,1,"jennings","louisiana","LA",864000
30.2286,-93.3565,7,"sulphur","louisiana","LA",265705.714285714
30.2331,-92.9208,4,"lacassine","louisiana","LA",405
30.2337,-85.637,2,"lynn haven","florida","FL",1296000
30.2369,-85.8775,35,"panama city beach","florida","FL",378515.806451613
30.2393,-93.0129,2,"iowa","louisiana","LA",217.5
30.2403,-92.2668,3,"rayne","louisiana","LA",159005
30.246,-92.5136,1,"egan","louisiana","LA",30
30.2492,-89.6047,2,"pearlington","mississippi","MS",2116800
30.2525,-88.1438,8,"dauphin island","alabama","AL",459615
30.2562,-94.2071,5,"lumberton","texas","TX",3798
30.2606,-93.2638,7,"westlake","louisiana","LA",741291.428571429
30.2661,-98.8749,4,"fredericksburg","texas","TX",315
30.2742,-98.4063,3,"johnson city","texas","TX",217350
30.2752,-82.1604,3,"glen st. mary","florida","FL",1152500
30.2759,-87.7013,18,"gulf shores","alabama","AL",369312.352941176
30.2782,-81.4045,16,"jacksonville beach","florida","FL",850871.25
30.2829,-91.9043,4,"breaux bridge","louisiana","LA",264600
30.2834,-91.2429,2,"plaquemine","louisiana","LA",18000
30.2881,-89.7826,20,"slidell","louisiana","LA",371815.5
30.2903,-99.2459,2,"harper","texas","TX",691200
30.293,-89.3904,3,"waveland","mississippi","MS",330
30.2941,-87.5851,10,"orange beach","alabama","AL",333630
30.2956,-82.9847,5,"live oak","florida","FL",345
30.3004,-97.7522,227,"austin","texas","TX",464293.803398058
30.3039,-93.2051,4,"moss bluff","louisiana","LA",108082.5
30.3051,-81.9744,1,"baldwin","florida","FL",1800
30.3084,-97.9629,1,"bee cave","texas","TX",600
30.3105,-93.6667,1,"starks","louisiana","LA",172800
30.3107,-104.0255,8,"marfa","texas","TX",755
30.3126,-92.0387,2,"carencro","louisiana","LA",NA
30.3141,-89.9311,1,"lacombe","louisiana","LA",300
30.3151,-90.9571,3,"prairieville","louisiana","LA",864420
30.3165,-81.4118,1,"neptune beach","florida","FL",NA
30.3239,-95.4825,13,"conroe","texas","TX",110079.181818182
30.326,-92.4956,2,"iota","louisiana","LA",705
30.327,-89.2436,6,"pass christian","mississippi","MS",173940
30.3281,-89.3774,2,"bay st. louis","mississippi","MS",180
30.3322,-81.6749,177,"jacksonville","florida","FL",623855.727272727
30.3371,-81.4128,7,"atlantic beach","florida","FL",494460
30.3374,-95.0931,2,"cleveland","texas","TX",864300
30.3456,-94.1764,1,"silsbee","texas","TX",1800
30.352,-97.3879,1,"elgin","texas","TX",900
30.3547,-97.9854,5,"lakeway","texas","TX",173352
30.3562,-97.5228,4,"manor","texas","TX",144060
30.3608,-89.165,6,"long beach","mississippi","MS",187705
30.364,-103.665,6,"alpine","texas","TX",641250
30.3665,-88.5507,6,"pascagoula","mississippi","MS",865875
30.3685,-87.1769,10,"gulf breeze","florida","FL",144280
30.3687,-89.7495,3,"pearl river","louisiana","LA",146430
30.3724,-94.3161,1,"kountze","texas","TX",18000
30.3751,-90.0904,17,"mandeville","louisiana","LA",325772.058823529
30.3791,-89.3708,2,"diamondhead","mississippi","MS",2592000
30.3821,-87.2944,1,"warrington","florida","FL",300
30.383,-86.8879,2,"navarre beach","florida","FL",867600
30.3854,-86.3443,2,"miramar beach","florida","FL",750
30.3855,-87.5888,2,"elberta","alabama","AL",945
30.3874,-96.0895,3,"navasota","texas","TX",360
30.3921,-95.6958,12,"montgomery","texas","TX",480321
30.3943,-91.2517,1,"brusly","louisiana","LA",120
30.3944,-84.8034,1,"hosford","florida","FL",2592000
30.395,-86.4701,24,"destin","florida","FL",299035.909090909
30.3983,-87.6649,8,"foley","alabama","AL",486566.25
30.4006,-90.1656,2,"madisonville","louisiana","LA",390
30.4037,-92.2145,2,"church point","louisiana","LA",360
30.4082,-88.7861,14,"ocean springs","mississippi","MS",286085
30.4088,-98.0451,1,"briarcliff","texas","TX",NA
30.4106,-88.6568,4,"gautier","mississippi","MS",1000
30.4115,-83.3003,1,"lee","florida","FL",210
30.4127,-86.6588,2,"mary esther","florida","FL",420
30.4138,-87.0261,1,"midway","florida","FL",1728000
30.4139,-97.928,1,"hudson bend","texas","TX",1800
30.4147,-97.0093,4,"lexington","texas","TX",427.5
30.4171,-89.4322,2,"kiln","mississippi","MS",130200
30.4174,-86.8907,11,"navarre","florida","FL",408360
30.424,-88.5289,3,"moss point","mississippi","MS",1296225
30.4249,-86.6194,8,"fort walton beach","florida","FL",524700
30.4255,-90.5444,3,"springfield","louisiana","LA",432100
30.4271,-89.0703,32,"gulfport","mississippi","MS",523833.75
30.4298,-98.3609,2,"round mountain","texas","TX",1209600
30.4314,-95.4832,1,"willis","texas","TX",2700
30.4402,-90.4428,4,"ponchatoula","louisiana","LA",43728.75
30.4418,-91.131,53,"baton rouge","louisiana","LA",475120
30.4422,-88.9512,20,"biloxi","mississippi","MS",346090.588235294
30.4427,-87.1886,70,"pensacola","florida","FL",147876.206896552
30.443,-85.0455,1,"blountstown","florida","FL",648000
30.4433,-86.583,5,"shalimar","florida","FL",648047.25
30.4456,-91.2098,1,"port allen","louisiana","LA",600
30.4458,-93.9625,2,"buna","texas","TX",4050
30.449,-93.4456,2,"dequincy","louisiana","LA",173700
30.4519,-97.9908,7,"lago vista","texas","TX",144350
30.452,-97.6022,9,"pflugerville","texas","TX",124401.428571429
30.4551,-84.2526,46,"tallahassee","florida","FL",152202.926829268
30.4592,-86.5499,3,"eglin afb","florida","FL",90060
30.467,-96.2035,1,"millican","texas","TX",NA
30.4709,-88.9011,3,"d'iberville","mississippi","MS",1440100
30.4717,-88.345,5,"grand bay","alabama","AL",605556
30.4743,-90.9594,15,"denham springs","louisiana","LA",376180.714285714
30.4761,-90.0292,1,"abita springs","louisiana","LA",864000
30.4783,-87.6904,1,"summerdale","alabama","AL",2592000
30.4808,-90.1122,9,"covington","louisiana","LA",162270
30.4835,-92.8508,3,"kinder","louisiana","LA",1100
30.485,-90.8656,9,"walker","louisiana","LA",32988.75
30.4904,-92.4191,4,"eunice","louisiana","LA",1125
30.4906,-99.7725,3,"junction","texas","TX",2376000
30.491,-95.0021,4,"shepherd","texas","TX",2073605
30.4953,-90.7467,4,"livingston","louisiana","LA",800
30.4993,-84.4583,1,"midway","florida","FL",1728000
30.5039,-86.139,1,"freeport","florida","FL",432000
30.5061,-90.4563,9,"hammond","louisiana","LA",289313.888888889
30.5062,-82.954,4,"jasper","florida","FL",165
30.5106,-97.8196,16,"cedar park","texas","TX",615032.307692308
30.5126,-92.1832,1,"lawtell","louisiana","LA",NA
30.5216,-93.0428,1,"reeves","louisiana","LA",7200
30.5217,-87.8815,5,"fairhope","alabama","AL",175338
30.5254,-97.666,38,"round rock","texas","TX",550286.206896552
30.528,-92.0851,3,"opelousas","louisiana","LA",1440400
30.5291,-86.4754,7,"niceville","florida","FL",493804.285714286
30.5307,-96.7007,2,"caldwell","texas","TX",1296600
30.5322,-89.6724,2,"picayune","mississippi","MS",993600
30.5323,-91.7518,1,"krotz springs","louisiana","LA",180
30.5373,-97.5516,7,"hutto","texas","TX",792060
30.5374,-95.4822,1,"new waverly","texas","TX",NA
30.5408,-88.1884,5,"theodore","alabama","AL",1102.5
30.5455,-87.7505,1,"silverhill","alabama","AL",600
30.5483,-88.6675,8,"vancleave","mississippi","MS",542737.5
30.5534,-87.7023,4,"robertsdale","alabama","AL",378615
30.5565,-91.9565,2,"port barre","louisiana","LA",175
30.5593,-91.0369,1,"central","louisiana","LA",1800
30.5619,-81.832,3,"callahan","florida","FL",180
30.5623,-91.5502,1,"livonia","louisiana","LA",60
30.5659,-84.5857,1,"quincy","florida","FL",360
30.5706,-100.642,1,"sonora","texas","TX",3600
30.5722,-85.1264,1,"altha","florida","FL",1800
30.5728,-97.8618,11,"leander","texas","TX",285279
30.5743,-97.4234,2,"taylor","texas","TX",44100
30.575,-90.9508,3,"watson","louisiana","LA",90
30.5784,-103.8922,5,"fort davis","texas","TX",582
30.5833,-91.1581,1,"baker","louisiana","LA",600
30.5852,-96.296,16,"college station","texas","TX",710629.0625
30.5885,-104.4953,2,"valentine","texas","TX",750
30.5897,-98.3715,2,"granite shoals","texas","TX",864000
30.5968,-83.107,2,"jennings","florida","FL",302400
30.6127,-94.4104,1,"warren","texas","TX",NA
30.6141,-97.2068,1,"thorndale","texas","TX",864000
30.615,-92.0594,1,"washington","louisiana","LA",1200
30.6187,-87.1667,5,"pace","florida","FL",1072.5
30.6239,-89.1432,4,"saucier","mississippi","MS",4840
30.6286,-87.8866,10,"daphne","alabama","AL",463261.5
30.6286,-87.0522,15,"milton","florida","FL",393904
30.6298,-84.4133,2,"havana","florida","FL",151650
30.6304,-90.1947,2,"folsom","louisiana","LA",432000
30.635,-81.5678,4,"yulee","florida","FL",660
30.6361,-90.5056,2,"independence","louisiana","LA",2400
30.6542,-97.0089,1,"rockdale","texas","TX",180
30.6578,-93.9001,1,"kirbyville","texas","TX",900
30.6579,-81.4504,4,"fernandina beach","florida","FL",227010
30.6634,-97.9073,5,"liberty hill","texas","TX",1044
30.6642,-91.1634,4,"zachary","louisiana","LA",972345
30.6651,-98.4545,2,"kingsland","texas","TX",1296150
30.6657,-96.3668,17,"bryan","texas","TX",426514
30.6668,-97.6953,21,"georgetown","texas","TX",781844.263157895
30.6783,-88.1162,39,"mobile","alabama","AL",116482.8
30.6865,-81.9212,1,"hilliard","florida","FL",300
30.6901,-92.2744,1,"ville platte","louisiana","LA",60
30.6967,-85.3952,1,"alford","florida","FL",432000
30.705,-95.5544,6,"huntsville","texas","TX",218325
30.7074,-101.2059,2,"ozona","texas","TX",520200
30.71,-94.9381,13,"livingston","texas","TX",72535
30.7123,-86.1208,2,"defuniak springs","florida","FL",864090
30.718,-97.4411,2,"granger","texas","TX",450
30.7234,-85.9374,1,"ponce de leon","florida","FL",120
30.7257,-87.8601,6,"spanish fort","alabama","AL",44020
30.7394,-87.7943,1,"stapleton","alabama","AL",NA
30.7427,-98.064,4,"bertram","texas","TX",165
30.7474,-95.2163,1,"point blank","texas","TX",43200
30.748,-99.2288,1,"mason","texas","TX",864000
30.748,-86.5784,13,"crestview","florida","FL",398.181818181818
30.7496,-98.2383,5,"burnet","texas","TX",91680
30.7567,-81.5722,2,"st. marys","georgia","GA",1830
30.7571,-93.5245,1,"merryville","louisiana","LA",300
30.7697,-85.8465,2,"westville","florida","FL",93.5
30.774,-94.4236,5,"woodville","texas","TX",1000
30.7752,-85.5406,1,"chipley","florida","FL",NA
30.7792,-95.9469,1,"bedias","texas","TX",600
30.7812,-89.8633,2,"bogalusa","louisiana","LA",1944450
30.7826,-85.6845,1,"bonifay","florida","FL",864000
30.7849,-83.5603,2,"quitman","georgia","GA",540
30.7852,-91.3787,2,"st. francisville","louisiana","LA",865800
30.792,-83.7899,1,"boston","georgia","GA",2250
30.7941,-88.2358,2,"semmes","alabama","AL",360
30.7943,-85.226,1,"marianna","florida","FL",432000
30.8127,-97.6132,2,"jarrell","texas","TX",3600
30.8194,-81.7217,7,"kingsland","georgia","GA",494074.285714286
30.8346,-91.208,2,"jackson","louisiana","LA",600
30.8391,-89.5306,3,"poplarville","mississippi","MS",3600
30.8393,-82.0073,1,"folkston","georgia","GA",600
30.8394,-83.9782,5,"thomasville","georgia","GA",852
30.8406,-97.7927,1,"florence","texas","TX",259200
